user_id,item_id,rating,timestamp,movie_title,release_date,age,gender,occupation,zip_code,rating_date,release_year
463,151,4,1997-10-20 22:09:01,Willy Wonka and the Chocolate Factory (1971),1971-01-01,48,F,healthcare,75218,1997-10-20,1971.0
621,197,4,1998-01-23 23:08:04,"Graduate, The (1967)",1967-01-01,17,M,student,60402,1998-01-23,1967.0
378,591,4,1997-11-20 16:46:25,Primal Fear (1996),1996-03-30,35,M,student,02859,1997-11-20,1996.0
397,475,4,1998-01-21 02:34:05,Trainspotting (1996),1996-07-19,17,M,student,27514,1998-01-21,1996.0
312,837,4,1998-04-04 14:17:06,Meet John Doe (1941),1941-01-01,48,M,other,02110,1998-04-04,1941.0
618,944,2,1998-03-31 01:54:26,Renaissance Man (1994),1994-01-01,15,F,student,44212,1998-03-31,1994.0
214,168,3,1998-04-02 19:10:22,Monty Python and the Holy Grail (1974),1974-01-01,26,F,librarian,11231,1998-04-02,1974.0
486,237,4,1997-11-18 17:37:09,Jerry Maguire (1996),1996-12-13,39,M,educator,93101,1997-11-18,1996.0
1,158,3,1997-11-03 07:38:19,Weekend at Bernie's (1989),1989-01-01,24,M,technician,85711,1997-11-03,1989.0
407,705,4,1997-09-24 15:48:37,Singin' in the Rain (1952),1952-01-01,29,M,engineer,03261,1997-09-24,1952.0
7,440,1,1998-04-09 14:26:18,Amityville II: The Possession (1982),1982-01-01,57,M,administrator,91344,1998-04-09,1982.0
211,462,4,1997-11-13 22:28:16,Like Water For Chocolate (Como agua para chocolate) (1992),1992-01-01,66,M,salesman,32605,1997-11-13,1992.0
500,97,4,1998-01-04 00:45:15,Dances with Wolves (1990),1990-01-01,28,M,administrator,94305,1998-01-04,1990.0
244,527,5,1997-11-27 04:49:15,Gandhi (1982),1982-01-01,28,M,technician,80525,1997-11-27,1982.0
532,472,5,1998-04-21 00:42:15,Dragonheart (1996),1996-05-31,20,M,student,92705,1998-04-21,1996.0
506,356,3,1997-09-21 20:43:50,"Client, The (1994)",1994-01-01,46,M,programmer,03869,1997-09-21,1994.0
267,720,3,1997-11-08 07:25:46,First Knight (1995),1995-01-01,23,M,engineer,83716,1997-11-08,1995.0
532,177,4,1998-02-28 03:28:21,"Good, The Bad and The Ugly, The (1966)",1966-01-01,20,M,student,92705,1998-02-28,1966.0
1,37,2,1997-11-03 07:43:50,Nadja (1994),1994-01-01,24,M,technician,85711,1997-11-03,1994.0
484,568,3,1998-03-29 18:16:57,Speed (1994),1994-01-01,27,M,student,21208,1998-03-29,1994.0
478,42,5,1998-03-08 20:26:03,Clerks (1994),1994-01-01,29,M,other,10019,1998-03-08,1994.0
542,179,4,1998-02-03 19:02:51,"Clockwork Orange, A (1971)",1971-01-01,21,M,student,60515,1998-02-03,1971.0
561,645,3,1998-01-26 09:59:27,Paris Is Burning (1990),1990-01-01,23,M,engineer,60005,1998-01-26,1990.0
573,176,3,1998-01-26 19:54:41,Aliens (1986),1986-01-01,68,M,retired,48911,1998-01-26,1986.0
491,285,5,1998-03-29 15:38:39,Secrets & Lies (1996),1996-10-04,43,F,writer,53711,1998-03-29,1996.0
375,302,5,1998-02-04 19:49:55,L.A. Confidential (1997),1997-01-01,17,M,entertainment,37777,1998-02-04,1997.0
642,746,3,1998-01-24 00:41:23,Real Genius (1985),1985-01-01,18,F,student,95521,1998-01-24,1985.0
455,125,3,1997-11-09 20:58:53,Phenomenon (1996),1996-06-29,48,M,administrator,83709,1997-11-09,1996.0
551,780,5,1998-04-17 03:57:11,Dumb & Dumber (1994),1994-01-01,25,M,programmer,55414,1998-04-17,1994.0
615,660,4,1997-11-13 19:21:22,Fried Green Tomatoes (1991),1991-01-01,38,M,educator,27705,1997-11-13,1991.0
373,70,4,1997-10-17 14:52:48,Four Weddings and a Funeral (1994),1994-01-01,24,F,other,55116,1997-10-17,1994.0
638,194,3,1997-10-12 22:36:14,"Sting, The (1973)",1973-01-01,45,M,engineer,01940,1997-10-12,1973.0
60,429,5,1997-12-28 16:32:13,"Day the Earth Stood Still, The (1951)",1951-01-01,50,M,healthcare,06472,1997-12-28,1951.0
194,15,4,1997-11-14 20:25:27,Mr. Holland's Opus (1995),1996-01-29,38,M,administrator,02154,1997-11-14,1996.0
323,293,4,1997-11-05 14:14:59,Donnie Brasco (1997),1997-02-28,21,M,student,19149,1997-11-05,1997.0
110,451,4,1998-02-09 01:48:29,Grease (1978),1978-01-01,19,M,student,77840,1998-02-09,1978.0
328,286,5,1998-01-17 13:40:52,"English Patient, The (1996)",1996-11-15,51,M,administrator,06779,1998-01-17,1996.0
537,491,4,1998-01-28 23:36:24,"Adventures of Robin Hood, The (1938)",1938-01-01,36,M,engineer,22902,1998-01-28,1938.0
64,546,3,1998-03-12 21:58:03,Broken Arrow (1996),1996-02-09,32,M,educator,43202,1998-03-12,1996.0
554,79,5,1997-10-11 06:14:51,"Fugitive, The (1993)",1993-01-01,32,M,scientist,62901,1997-10-11,1993.0
510,288,3,1998-02-16 22:19:05,Scream (1996),1996-12-20,34,M,other,98038,1998-02-16,1996.0
450,245,4,1998-04-09 17:13:06,"Devil's Own, The (1997)",1997-03-26,35,F,educator,11758,1998-04-09,1997.0
109,790,2,1997-11-26 21:44:22,Tommy Boy (1995),1995-01-01,29,M,other,55423,1997-11-26,1995.0
145,354,4,1998-04-02 09:37:57,"Wedding Singer, The (1998)",1998-02-13,31,M,entertainment,V3N4P,1998-04-02,1998.0
635,873,3,1997-11-07 04:59:12,Picture Perfect (1997),1997-08-01,22,M,other,23237,1997-11-07,1997.0
468,856,4,1997-09-26 19:29:15,Night on Earth (1991),1991-01-01,28,M,engineer,02341,1997-09-26,1991.0
280,80,3,1998-04-04 14:59:58,Hot Shots! Part Deux (1993),1993-01-01,30,F,librarian,22903,1998-04-04,1993.0
279,380,4,1998-03-08 03:02:41,Star Trek: Generations (1994),1994-01-01,33,M,programmer,85251,1998-03-08,1994.0
459,291,4,1997-11-15 03:08:32,Absolute Power (1997),1997-02-14,22,M,student,29201,1997-11-15,1997.0
538,168,3,1997-10-17 16:56:48,Monty Python and the Holy Grail (1974),1974-01-01,31,M,scientist,21010,1997-10-17,1974.0
234,675,4,1998-04-08 23:32:22,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",1922-01-01,60,M,retired,94702,1998-04-08,1922.0
433,174,5,1997-11-26 23:08:50,Raiders of the Lost Ark (1981),1981-01-01,27,M,artist,11211,1997-11-26,1981.0
468,160,3,1997-09-26 17:32:28,Glengarry Glen Ross (1992),1992-01-01,28,M,engineer,02341,1997-09-26,1992.0
569,340,4,1997-11-17 18:57:55,Boogie Nights (1997),1997-01-01,34,M,educator,91903,1997-11-17,1997.0
21,993,4,1997-09-22 18:00:45,Hercules (1997),1997-06-27,26,M,writer,30068,1997-09-22,1997.0
621,72,2,1997-09-22 21:15:00,"Mask, The (1994)",1994-01-01,17,M,student,60402,1997-09-22,1994.0
23,134,4,1997-09-20 20:08:18,Citizen Kane (1941),1941-01-01,30,F,artist,48197,1997-09-20,1941.0
640,53,4,1997-09-20 17:57:54,Natural Born Killers (1994),1994-01-01,20,M,student,61801,1997-09-20,1994.0
280,1048,4,1998-04-04 14:43:22,She's the One (1996),1996-08-23,30,F,librarian,22903,1998-04-04,1996.0
169,258,5,1998-03-30 14:35:52,Contact (1997),1997-07-11,52,F,other,53705,1998-03-30,1997.0
606,287,4,1997-11-30 20:27:36,Marvin's Room (1996),1996-12-18,28,M,programmer,63044,1997-11-30,1996.0
455,176,3,1997-11-09 21:46:00,Aliens (1986),1986-01-01,48,M,administrator,83709,1997-11-09,1986.0
625,96,5,1998-04-08 01:52:52,Terminator 2: Judgment Day (1991),1991-01-01,27,M,programmer,20723,1998-04-08,1991.0
397,23,5,1998-01-21 02:35:32,Taxi Driver (1976),1996-02-16,17,M,student,27514,1998-01-21,1996.0
342,656,5,1997-09-27 00:12:31,M (1931),1931-01-01,25,F,other,98006,1997-09-27,1931.0
644,100,4,1998-03-05 05:46:15,Fargo (1996),1997-02-14,51,M,retired,63645,1998-03-05,1997.0
237,127,5,1997-11-12 23:17:51,"Godfather, The (1972)",1972-01-01,49,M,administrator,63146,1997-11-12,1972.0
320,300,4,1998-01-14 03:23:49,Air Force One (1997),1997-01-01,19,M,student,24060,1998-01-14,1997.0
618,196,4,1998-03-31 01:31:29,Dead Poets Society (1989),1989-01-01,15,F,student,44212,1998-03-31,1989.0
474,83,3,1998-02-19 22:06:17,Much Ado About Nothing (1993),1993-01-01,51,M,executive,93711,1998-02-19,1993.0
532,357,5,1998-04-14 02:12:15,One Flew Over the Cuckoo's Nest (1975),1975-01-01,20,M,student,92705,1998-04-14,1975.0
630,476,5,1998-01-24 18:38:28,"First Wives Club, The (1996)",1996-09-14,26,F,healthcare,55408,1998-01-24,1996.0
353,258,5,1998-04-01 03:52:37,Contact (1997),1997-07-11,25,M,scientist,28480,1998-04-01,1997.0
560,1171,3,1997-11-19 22:00:07,Wild Reeds (1994),1994-01-01,32,M,student,10003,1997-11-19,1994.0
308,403,4,1998-02-17 18:02:51,Batman (1989),1989-01-01,60,M,retired,95076,1998-02-17,1989.0
606,1277,3,1997-10-29 18:08:13,Set It Off (1996),1996-09-25,28,M,programmer,63044,1997-10-29,1996.0
14,32,5,1998-03-26 03:04:45,Crumb (1994),1994-01-01,45,M,scientist,55106,1998-03-26,1994.0
195,384,2,1997-09-21 07:10:26,Naked Gun 33 1/3: The Final Insult (1994),1994-01-01,42,M,scientist,93555,1997-09-21,1994.0
207,180,3,1997-11-16 07:29:12,Apocalypse Now (1979),1979-01-01,39,M,marketing,92037,1997-11-16,1979.0
621,4,4,1997-09-22 21:16:28,Get Shorty (1995),1995-01-01,17,M,student,60402,1997-09-22,1995.0
435,246,5,1998-01-07 00:52:25,Chasing Amy (1997),1997-01-01,24,M,engineer,60007,1998-01-07,1997.0
595,742,2,1998-02-08 07:05:21,Ransom (1996),1996-11-08,25,M,programmer,31909,1998-02-08,1996.0
523,189,5,1998-01-02 00:43:20,"Grand Day Out, A (1992)",1992-01-01,50,F,administrator,04102,1998-01-02,1992.0
312,531,5,1998-04-04 13:57:34,Shine (1996),1996-11-22,48,M,other,02110,1998-04-04,1996.0
487,419,3,1997-12-31 01:10:44,Mary Poppins (1964),1964-01-01,22,M,engineer,92121,1997-12-31,1964.0
374,1248,3,1997-12-01 01:00:44,Blink (1994),1994-01-01,36,M,executive,78746,1997-12-01,1994.0
286,1038,5,1998-01-12 05:39:09,Switchback (1997),1997-01-01,27,M,student,15217,1998-01-12,1997.0
644,748,4,1998-03-05 05:37:02,"Saint, The (1997)",1997-03-14,51,M,retired,63645,1998-03-05,1997.0
11,549,4,1998-04-06 23:16:57,Rob Roy (1995),1995-01-01,39,F,other,30329,1998-04-06,1995.0
392,246,5,1998-03-27 22:35:10,Chasing Amy (1997),1997-01-01,52,M,writer,59801,1998-03-27,1997.0
429,1011,4,1997-12-17 19:42:11,2 Days in the Valley (1996),1996-09-27,27,M,student,29205,1997-12-17,1996.0
91,31,5,1998-04-01 13:54:35,Crimson Tide (1995),1995-01-01,55,M,marketing,01913,1998-04-01,1995.0
446,359,3,1997-11-17 17:20:26,"Assignment, The (1997)",1997-01-01,57,M,educator,60201,1997-11-17,1997.0
635,294,3,1997-11-07 04:56:28,Liar Liar (1997),1997-03-21,22,M,other,23237,1997-11-07,1997.0
551,334,4,1998-04-17 01:19:30,U Turn (1997),1997-01-01,25,M,programmer,55414,1998-04-17,1997.0
406,404,5,1998-01-12 18:42:34,Pinocchio (1940),1940-01-01,52,M,educator,93109,1998-01-12,1940.0
277,137,3,1997-11-14 21:35:36,Big Night (1996),1996-09-20,35,F,administrator,55406,1997-11-14,1996.0
627,956,2,1997-11-14 18:01:03,Nobody's Fool (1994),1994-01-01,24,M,engineer,08034,1997-11-14,1994.0
13,760,1,1997-12-17 22:15:14,Screamers (1995),1995-01-01,47,M,educator,29206,1997-12-17,1995.0
130,864,2,1997-09-22 18:39:55,My Fellow Americans (1996),1996-12-20,20,M,none,60115,1997-09-22,1996.0
291,427,4,1997-09-21 18:58:24,To Kill a Mockingbird (1962),1962-01-01,19,M,student,44106,1997-09-21,1962.0
297,455,4,1997-09-22 18:56:51,Jackie Chan's First Strike (1996),1997-01-10,29,F,educator,98103,1997-09-22,1997.0
207,282,4,1997-11-15 07:02:52,"Time to Kill, A (1996)",1996-07-13,39,M,marketing,92037,1997-11-15,1996.0
76,56,5,1997-09-23 15:15:39,Pulp Fiction (1994),1994-01-01,20,M,student,02215,1997-09-23,1994.0
628,168,4,1997-11-29 04:19:27,Monty Python and the Holy Grail (1974),1974-01-01,13,M,none,94306,1997-11-29,1974.0
451,263,2,1997-11-08 18:13:31,Steel (1997),1997-08-15,16,M,student,48446,1997-11-08,1997.0
561,202,3,1998-01-26 10:01:07,Groundhog Day (1993),1993-01-01,23,M,engineer,60005,1998-01-26,1993.0
177,527,4,1997-11-21 16:48:18,Gandhi (1982),1982-01-01,20,M,programmer,19104,1997-11-21,1982.0
592,266,1,1997-12-20 08:49:04,Kull the Conqueror (1997),1997-08-29,18,M,student,97520,1997-12-20,1997.0
504,385,4,1998-02-18 20:09:31,True Lies (1994),1994-01-01,40,F,writer,92115,1998-02-18,1994.0
261,321,3,1998-03-21 04:45:21,Mother (1996),1996-12-25,28,M,administrator,85202,1998-03-21,1996.0
631,286,3,1998-02-26 03:50:33,"English Patient, The (1996)",1996-11-15,18,F,student,38866,1998-02-26,1996.0
371,452,2,1997-11-25 05:27:14,Jaws 2 (1978),1978-01-01,36,M,engineer,99206,1997-11-25,1978.0
457,173,5,1997-12-17 21:44:09,"Princess Bride, The (1987)",1987-01-01,33,F,salesman,30011,1997-12-17,1987.0
334,12,5,1998-04-02 19:56:56,"Usual Suspects, The (1995)",1995-08-14,32,M,librarian,30002,1998-04-02,1995.0
144,423,5,1998-02-22 00:01:54,E.T. the Extra-Terrestrial (1982),1982-01-01,53,M,programmer,20910,1998-02-22,1982.0
592,258,5,1997-12-20 08:44:36,Contact (1997),1997-07-11,18,M,student,97520,1997-12-20,1997.0
67,105,4,1997-09-27 17:01:23,Sgt. Bilko (1996),1996-03-29,17,M,student,60402,1997-09-27,1996.0
110,1222,2,1998-02-09 01:53:11,Judgment Night (1993),1993-01-01,19,M,student,77840,1998-02-09,1993.0
453,158,2,1998-02-23 03:52:17,Weekend at Bernie's (1989),1989-01-01,18,M,student,06333,1998-02-23,1989.0
497,173,5,1997-11-05 19:54:19,"Princess Bride, The (1987)",1987-01-01,20,M,student,50112,1997-11-05,1987.0
630,117,5,1998-01-24 18:33:24,"Rock, The (1996)",1996-06-07,26,F,healthcare,55408,1998-01-24,1996.0
230,91,3,1997-11-25 19:10:43,"Nightmare Before Christmas, The (1993)",1993-01-01,28,F,student,14476,1997-11-25,1993.0
538,317,4,1997-10-17 17:02:45,In the Name of the Father (1993),1993-01-01,31,M,scientist,21010,1997-10-17,1993.0
513,181,5,1998-01-17 18:38:52,Return of the Jedi (1983),1997-03-14,43,M,administrator,26241,1998-01-17,1997.0
314,36,2,1997-10-26 18:05:03,Mad Love (1995),1995-01-01,20,F,student,08043,1997-10-26,1995.0
627,97,2,1997-11-14 17:52:38,Dances with Wolves (1990),1990-01-01,24,M,engineer,08034,1997-11-14,1990.0
436,219,5,1998-02-18 02:47:44,"Nightmare on Elm Street, A (1984)",1984-01-01,30,F,administrator,17345,1998-02-18,1984.0
198,200,4,1998-01-07 21:07:19,"Shining, The (1980)",1980-01-01,21,F,student,55414,1998-01-07,1980.0
457,86,3,1997-12-17 22:24:15,"Remains of the Day, The (1993)",1993-01-01,33,F,salesman,30011,1997-12-17,1993.0
138,603,4,1997-11-08 21:23:04,Rear Window (1954),1954-01-01,46,M,doctor,53211,1997-11-08,1954.0
44,423,4,1997-11-01 01:35:11,E.T. the Extra-Terrestrial (1982),1982-01-01,26,M,technician,46260,1997-11-01,1982.0
567,132,3,1997-12-18 06:20:21,"Wizard of Oz, The (1939)",1939-01-01,24,M,entertainment,10003,1997-12-18,1939.0
334,886,4,1998-04-02 19:10:33,"Life Less Ordinary, A (1997)",1997-01-01,32,M,librarian,30002,1998-04-02,1997.0
490,515,3,1997-09-28 06:13:44,"Boot, Das (1981)",1997-04-04,29,F,artist,V5A2B,1997-09-28,1997.0
608,729,4,1997-11-24 21:31:19,Nell (1994),1994-01-01,22,M,other,10003,1997-11-24,1994.0
622,240,3,1997-12-20 04:00:20,Beavis and Butt-head Do America (1996),1996-12-20,25,M,programmer,14850,1997-12-20,1996.0
615,294,3,1997-11-13 19:00:13,Liar Liar (1997),1997-03-21,38,M,educator,27705,1997-11-13,1997.0
529,340,1,1997-12-19 12:39:41,Boogie Nights (1997),1997-01-01,47,F,administrator,44224,1997-12-19,1997.0
276,123,4,1997-09-20 20:17:37,"Frighteners, The (1996)",1996-07-19,21,M,student,95064,1997-09-20,1996.0
210,732,4,1998-02-17 15:51:16,Dave (1993),1993-01-01,39,M,engineer,03060,1998-02-17,1993.0
21,289,3,1997-09-22 17:56:12,Evita (1996),1996-12-25,26,M,writer,30068,1997-09-22,1996.0
83,755,5,1998-02-16 21:43:43,Jumanji (1995),1995-01-01,40,M,other,44133,1998-02-16,1995.0
472,541,5,1998-04-17 05:30:17,Mortal Kombat (1995),1995-01-01,24,M,student,87544,1998-04-17,1995.0
579,288,4,1997-12-01 04:42:26,Scream (1996),1996-12-20,32,M,educator,48103,1997-12-01,1996.0
328,215,3,1998-01-17 14:19:33,Field of Dreams (1989),1989-01-01,51,M,administrator,06779,1998-01-17,1989.0
488,385,4,1998-03-30 21:40:14,True Lies (1994),1994-01-01,48,M,technician,21012,1998-03-30,1994.0
151,111,4,1997-11-14 21:26:15,"Truth About Cats & Dogs, The (1996)",1996-04-26,38,F,administrator,48103,1997-11-14,1996.0
378,273,4,1997-11-20 16:43:41,Heat (1995),1995-01-01,35,M,student,02859,1997-11-20,1995.0
406,87,3,1997-11-13 18:30:09,Searching for Bobby Fischer (1993),1993-01-01,52,M,educator,93109,1997-11-13,1993.0
450,842,4,1997-12-17 16:34:06,Pollyanna (1960),1960-01-01,35,F,educator,11758,1997-12-17,1960.0
297,109,4,1997-09-22 19:00:14,Mystery Science Theater 3000: The Movie (1996),1996-04-19,29,F,educator,98103,1997-09-22,1996.0
551,354,3,1998-04-17 01:15:52,"Wedding Singer, The (1998)",1998-02-13,25,M,programmer,55414,1998-04-17,1998.0
417,298,3,1997-11-16 02:12:07,Face/Off (1997),1997-06-27,27,F,other,48103,1997-11-16,1997.0
301,693,5,1997-12-14 05:20:06,Casino (1995),1995-01-01,24,M,student,55439,1997-12-14,1995.0
256,323,5,1997-12-15 01:43:13,Dante's Peak (1997),1997-02-07,35,F,none,39042,1997-12-15,1997.0
481,4,3,1998-01-26 15:39:56,Get Shorty (1995),1995-01-01,73,M,retired,37771,1998-01-26,1995.0
543,110,2,1997-09-21 18:13:55,Operation Dumbo Drop (1995),1995-01-01,33,M,scientist,95123,1997-09-21,1995.0
144,251,4,1998-02-21 23:32:09,Shall We Dance? (1996),1997-07-11,53,M,programmer,20910,1998-02-21,1997.0
499,879,3,1998-01-23 23:40:27,"Peacemaker, The (1997)",1997-01-01,42,M,programmer,75006,1998-01-23,1997.0
109,386,1,1997-11-26 21:31:56,Addams Family Values (1993),1993-01-01,29,M,other,55423,1997-11-26,1993.0
102,373,2,1998-03-02 01:35:08,Judge Dredd (1995),1995-01-01,38,M,programmer,30220,1998-03-02,1995.0
506,892,1,1998-03-02 14:17:04,Flubber (1997),1997-01-01,46,M,programmer,03869,1998-03-02,1997.0
633,176,3,1997-09-27 01:59:37,Aliens (1986),1986-01-01,35,M,programmer,55414,1997-09-27,1986.0
405,585,1,1998-01-23 09:24:07,Son in Law (1993),1993-01-01,22,F,healthcare,10019,1998-01-23,1993.0
497,114,4,1997-11-12 04:46:32,Wallace & Gromit: The Best of Aardman Animation (1996),1996-04-05,20,M,student,50112,1997-11-12,1996.0
361,86,4,1997-11-13 17:09:01,"Remains of the Day, The (1993)",1993-01-01,22,M,student,44074,1997-11-13,1993.0
198,433,2,1998-01-07 21:25:26,Heathers (1989),1989-01-01,21,F,student,55414,1998-01-07,1989.0
215,237,4,1998-04-01 13:02:41,Jerry Maguire (1996),1996-12-13,35,M,programmer,63033,1998-04-01,1996.0
481,98,4,1998-01-26 15:29:34,"Silence of the Lambs, The (1991)",1991-01-01,73,M,retired,37771,1998-01-26,1991.0
406,52,5,1997-11-17 19:00:35,"Madness of King George, The (1994)",1994-01-01,52,M,educator,93109,1997-11-17,1994.0
599,1095,4,1997-12-01 04:58:36,High School High (1996),1996-10-25,22,F,student,R3T5K,1997-12-01,1996.0
566,479,4,1997-12-09 06:37:08,Vertigo (1958),1958-01-01,20,M,student,14627,1997-12-09,1958.0
564,121,4,1998-03-01 05:35:34,Independence Day (ID4) (1996),1996-07-03,65,M,retired,94591,1998-03-01,1996.0
457,554,4,1997-12-19 16:41:22,Waterworld (1995),1995-01-01,33,F,salesman,30011,1997-12-19,1995.0
303,1218,4,1997-11-14 05:12:30,Friday (1995),1995-01-01,19,M,student,14853,1997-11-14,1995.0
543,1619,3,1997-09-21 18:13:55,All Things Fair (1996),1996-03-08,33,M,scientist,95123,1997-09-21,1996.0
286,1075,5,1997-10-22 14:59:45,"Man of No Importance, A (1994)",1994-01-01,27,M,student,15217,1997-10-22,1994.0
328,684,5,1998-01-17 14:15:37,In the Line of Fire (1993),1993-01-01,51,M,administrator,06779,1998-01-17,1993.0
577,230,3,1997-11-25 16:12:37,Star Trek IV: The Voyage Home (1986),1986-01-01,36,F,student,77845,1997-11-25,1986.0
442,276,4,1997-12-29 10:23:47,Leaving Las Vegas (1995),1995-01-01,22,M,student,85282,1997-12-29,1995.0
430,294,2,1997-10-19 01:40:39,Liar Liar (1997),1997-03-21,38,M,scientist,98199,1997-10-19,1997.0
624,742,4,1997-11-17 18:58:13,Ransom (1996),1996-11-08,19,M,student,30067,1997-11-17,1996.0
625,258,4,1998-03-30 12:56:01,Contact (1997),1997-07-11,27,M,programmer,20723,1998-03-30,1997.0
454,520,4,1997-12-12 20:46:47,"Great Escape, The (1963)",1963-01-01,57,M,other,97330,1997-12-12,1963.0
534,370,4,1997-10-25 19:37:40,Mary Reilly (1996),1996-02-23,20,M,student,05464,1997-10-25,1996.0
542,204,3,1998-02-03 19:06:02,Back to the Future (1985),1985-01-01,21,M,student,60515,1998-02-03,1985.0
428,538,4,1998-01-27 23:33:25,Anastasia (1997),1997-01-01,28,M,student,55414,1998-01-27,1997.0
452,188,4,1997-09-29 19:11:40,Full Metal Jacket (1987),1987-01-01,35,M,administrator,28018,1997-09-29,1987.0
629,58,4,1997-11-21 13:00:15,Quiz Show (1994),1994-01-01,46,F,other,44224,1997-11-21,1994.0
232,32,4,1998-02-27 03:17:47,Crumb (1994),1994-01-01,45,M,scientist,99709,1998-02-27,1994.0
96,56,5,1998-01-10 03:35:36,Pulp Fiction (1994),1994-01-01,25,F,artist,75206,1998-01-10,1994.0
506,140,3,1997-09-21 20:22:07,Homeward Bound: The Incredible Journey (1993),1993-01-01,46,M,programmer,03869,1997-09-21,1993.0
452,174,4,1997-09-26 08:43:33,Raiders of the Lost Ark (1981),1981-01-01,35,M,administrator,28018,1997-09-26,1981.0
538,568,3,1997-10-17 16:58:11,Speed (1994),1994-01-01,31,M,scientist,21010,1997-10-17,1994.0
439,273,2,1997-12-23 15:57:55,Heat (1995),1995-01-01,23,F,administrator,20817,1997-12-23,1995.0
417,709,3,1997-11-16 02:29:15,Strictly Ballroom (1992),1992-01-01,27,F,other,48103,1997-11-16,1992.0
489,680,5,1998-04-01 15:43:59,Kull the Conqueror (1997),1997-08-29,55,M,other,45218,1998-04-01,1997.0
510,1025,3,1998-02-16 22:23:00,Fire Down Below (1997),1997-01-01,34,M,other,98038,1998-02-16,1997.0
10,513,4,1997-10-26 17:23:18,"Third Man, The (1949)",1949-01-01,53,M,lawyer,90703,1997-10-26,1949.0
303,379,4,1997-11-14 05:32:26,Tales From the Crypt Presents: Demon Knight (1995),1995-01-01,19,M,student,14853,1997-11-14,1995.0
173,937,4,1997-10-22 21:51:17,"Thousand Acres, A (1997)",1997-01-01,56,M,other,22306,1997-10-22,1997.0
325,628,3,1998-04-02 00:59:32,Sleepers (1996),1996-10-18,48,M,technician,02139,1998-04-02,1996.0
200,235,2,1998-01-06 23:07:45,Mars Attacks! (1996),1996-12-13,40,M,programmer,93402,1998-01-06,1996.0
320,769,3,1998-01-14 04:14:48,Congo (1995),1995-01-01,19,M,student,24060,1998-01-14,1995.0
551,56,5,1998-04-17 01:27:30,Pulp Fiction (1994),1994-01-01,25,M,programmer,55414,1998-04-17,1994.0
83,781,4,1998-01-03 23:08:10,French Kiss (1995),1995-01-01,40,M,other,44133,1998-01-03,1995.0
537,101,2,1998-01-28 23:57:40,Heavy Metal (1981),1981-03-08,36,M,engineer,22902,1998-01-28,1981.0
618,77,3,1998-03-31 02:02:00,"Firm, The (1993)",1993-01-01,15,F,student,44212,1998-03-31,1993.0
506,38,3,1998-01-18 15:05:12,"Net, The (1995)",1995-01-01,46,M,programmer,03869,1998-01-18,1995.0
636,222,5,1998-04-01 16:45:48,Star Trek: First Contact (1996),1996-11-22,47,M,educator,48043,1998-04-01,1996.0
481,1039,4,1998-01-26 15:32:12,Hamlet (1996),1997-01-24,73,M,retired,37771,1998-01-26,1997.0
13,850,4,1997-12-14 22:58:38,"Perfect Candidate, A (1996)",1996-09-27,47,M,educator,29206,1997-12-14,1996.0
369,752,4,1998-03-09 07:20:11,"Replacement Killers, The (1998)",1998-02-06,24,M,student,91335,1998-03-09,1998.0
526,312,2,1998-01-24 22:51:35,Midnight in the Garden of Good and Evil (1997),1997-01-01,30,M,marketing,97124,1998-01-24,1997.0
253,222,4,1998-04-03 18:35:48,Star Trek: First Contact (1996),1996-11-22,26,F,librarian,22903,1998-04-03,1996.0
193,1074,3,1998-03-05 19:34:13,Reality Bites (1994),1994-01-01,29,M,student,49931,1998-03-05,1994.0
405,482,3,1998-01-23 08:38:59,Some Like It Hot (1959),1959-01-01,22,F,healthcare,10019,1998-01-23,1959.0
606,258,4,1998-02-09 21:13:08,Contact (1997),1997-07-11,28,M,programmer,63044,1998-02-09,1997.0
452,286,4,1997-10-08 08:22:12,"English Patient, The (1996)",1996-11-15,35,M,administrator,28018,1997-10-08,1996.0
385,1462,4,1997-11-13 18:59:15,"Thieves (Voleurs, Les) (1996)",1996-12-25,36,M,writer,10003,1997-11-13,1996.0
409,30,4,1997-12-03 00:28:01,Belle de jour (1967),1967-01-01,48,M,administrator,98225,1997-12-03,1967.0
495,705,4,1998-02-28 02:48:31,Singin' in the Rain (1952),1952-01-01,29,M,engineer,03052,1998-02-28,1952.0
573,632,4,1998-01-26 19:46:47,Sophie's Choice (1982),1982-01-01,68,M,retired,48911,1998-01-26,1982.0
385,89,4,1997-11-13 17:24:13,Blade Runner (1982),1982-01-01,36,M,writer,10003,1997-11-13,1982.0
363,98,3,1998-04-02 05:36:42,"Silence of the Lambs, The (1991)",1991-01-01,20,M,student,87501,1998-04-02,1991.0
44,89,5,1997-11-01 01:21:55,Blade Runner (1982),1982-01-01,26,M,technician,46260,1997-11-01,1982.0
293,286,3,1998-03-03 05:51:05,"English Patient, The (1996)",1996-11-15,24,M,writer,60804,1998-03-03,1996.0
14,222,4,1997-10-16 01:24:21,Star Trek: First Contact (1996),1996-11-22,45,M,scientist,55106,1997-10-16,1996.0
370,50,4,1997-11-13 15:25:07,Star Wars (1977),1977-01-01,52,M,writer,08534,1997-11-13,1977.0
483,1,4,1997-11-08 01:02:51,Toy Story (1995),1995-01-01,29,M,scientist,43212,1997-11-08,1995.0
